Filavacia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,1,0.0965,93.6RG,1.15RG,7.2RG,90.2,,,,,,,,,,,,,,,,,,,,,6,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,0.9808,0.0964,97.7RG,26.2RG,136.2RG,39.14,227.2,11.5,,,,,,,,,,,,,,,,,,,7,2,2,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,1,0.1033,82.6RG,94.7RG,90.7RG,31.13RG,233.2,25.2,22.6,,,,,,,,,,,,,,,,,,6,7,7,1,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,1,0.1087,206.3RG,54.7RG,79.6RG,82.7RG,113.6,,,,,,,,,,,,,,,,,,,,3,7,6,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,1,0.1294,240.2RG,74.1RG,28.2RG,70.7RG,,,,,,,,,,,,,,,,,,,,,2,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,1,0.1156,63.2RG,219.2RG,81.5RG,42.13RG,75.6RG,87.7RG,,,,,,,,,,,,,,,,,,,2,2,5,1,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,1,0.1296,15.6RG,41.6RG,88.7RG,32.14,,,,,,,,,,,,,,,,,,,,,6,6,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,1,0.0991,25.5RG,101.2RG,77.6RG,5.7,57.7,213.2,,,,,,,,,,,,,,,,,,,5,2,6,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,0.517,0.0526,99.2RG,100.2RG,84.7,11.6,48.6,,,,,,,,,,,,,,,,,,,,2,2,7,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,1,0.0986,52.7RG,53.3RG,59.2RG,28.5RG,129.2,48.1,73.6,,,,,,,,,,,,,,,,,,7,3,2,5,2,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,0.9836,0.0944,5.1RG,68.6RG,113.5,,,,,,,,,,,,,,,,,,,,,,1,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,1,0.0978,15.2RG,114.2RG,224.2RG,167.2RG,123.2RG,91.5,,,,,,,,,,,,,,,,,,,2,2,2,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,1,0.1062,217.5RG,249.2RG,116.6RG,125.5RG,133.5RG,,,,,,,,,,,,,,,,,,,,5,2,6,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,1,0.0993,110.2RG,31.1RG,184.2RG,40.5RG,,,,,,,,,,,,,,,,,,,,,2,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,0.0914,111.6RG,46.6RG,,,,,,,,,,,,,,,,,,,,,,,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,0.6453,0.0618,19.14RG,27.13RG,19.13RG,6.9RG,148.2RG,107.2RG,119.5,,,,,,,,,,,,,,,,,,1,1,1,9,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,0.6819,0.0933,13.13RG,23.13RG,100.1RG,93.7,,,,,,,,,,,,,,,,,,,,,1,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,1,0.1346,131.3RG,6.13RG,83.7RG,34.5,,,,,,,,,,,,,,,,,,,,,3,1,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,1,0.0887,12.13RG,102.6RG,2.6RG,,,,,,,,,,,,,,,,,,,,,,1,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,1,0.4456,112.5RG,54.5RG,2.4RG,7.7RG,,,,,,,,,,,,,,,,,,,,,5,5,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,1,0.102,13.14RG,67.6RG,70.1RG,25.13RG,164.2,,,,,,,,,,,,,,,,,,,,1,6,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,1,0.099,65.6RG,39.7RG,100.7RG,53.5RG,80.7RG,,,,,,,,,,,,,,,,,,,,6,7,7,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,1,0.0972,41.13RG,102.5RG,30.6,,,,,,,,,,,,,,,,,,,,,,1,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,0.9167,0.0635,38.13RG,17.1,60.3,75.3,8.2,6.4,58.6,105.7,,,,,,,,,,,,,,,,,1,1,3,3,2,4,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,0.0987,149.2RG,19.2RG,45.5RG,202.2RG,143.2RG,207.2RG,18.5RG,110.5RG,,,,,,,,,,,,,,,,,2,2,5,2,2,2,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
